Cruise,Latitude (degrees N),Longitude (degrees E),Depth,Prochlorococcus carbon (mgC m^-3),Synechococcus carbon,Picoeukaryote carbon,Nanoeukaryote carbon,Cryptophyte carbon,Coccolithophore carbon,Summed phytoplankton carbon from flow cytometry
AMT18,49.4824,-9.8475,3.3,0,1.81369133901586,1.91806678843609,5.98969099847295,1.04095034759728,0.669824030756701,11.4322235042789
AMT18,49.3645,-11.5177,4.5,2.42118851037824,4.31719143036148,3.74998237821237,9.82712299902366,0.35486943668089,2.11252194315575,22.7828766978124
AMT18,49.1492,-14.6524,5.6,1.44194616149722,2.48651543264248,2.54430291270432,10.3857944835907,0.615107023580209,1.41693544967764,18.8906014636926
AMT18,48.866,-16.1938,3.9,0.964198221264553,1.72452188082438,3.76922427029882,27.2650001566574,0.70973887336178,2.26709671948422,36.6997801218912
AMT18,46.5907,-18.6966,4.1,1.48640913351592,1.21671918709759,2.44940539945976,10.0835623689889,0.141947774672356,1.05626097157787,16.4343048353124
AMT18,42.673,-22.1949,3.7,3.84837240145087,0.159810197797716,0.575507499676674,6.06295938989158,0,0.154574776328469,10.8012242651453
AMT18,38.882,-25.3242,4,5.15914927227801,1.48326252424571,0.38527515745832,3.47109004345756,0.0236579624453927,0.128812313607058,10.6512472734921
AMT18,36.0117,-27.7373,3.2,4.07424570859184,0.246277551195514,0.296937380152326,2.34458852539614,0,0.257624627214116,7.21967379254994
AMT18,35.3137,-28.466,3.7,3.90868984051269,0.245119506283936,0.229590757849737,2.33542997646881,0,0.386436940821174,7.10526702193635
AMT18,33.2979,-30.7968,4,3.33828134845024,0.321743477933324,0.239211703892964,2.25300303612285,0,0.103049850885646,6.25528941728502
AMT18,32.49,-31.7102,6.8,2.29949666778506,0.265385292236545,0.259328227437893,1.42873363266327,0,0.412199403542585,4.66514322366535
AMT18,30.4724,-33.9513,3.5,2.47407196600429,0.387559030407987,0.257141648791705,1.91413672581169,0,0.180337239049881,5.21324661006556
AMT18,29.6697,-34.8335,5.3,1.87692227286245,0.308425961450181,0.298686643069277,1.65769735584649,0,0.206099701771293,4.34783193499969
AMT18,27.6318,-37.0306,2.9,2.94311756543773,0.1692675645756,0.290814959943,2.08814915543094,0,0.0515249254428231,5.54287417083009
AMT18,24.7443,-40.0885,3.5,3.12981272290771,0.24801461856288,0.301310537444702,2.19805174255888,0,0.128812313607058,6.00600193508123
AMT18,24.7382,-40.0701,5.8,2.84545404845212,NaN,0.368657159747292,2.09730770435826,0.0236579624453927,0.206099701771293,5.54117657677436
AMT18,22.5997,-40.2659,3.8,3.22567940029511,0.184901170881898,0.399706576523161,3.14138228207373,0,0.231862164492704,7.1835315942666
AMT18,21.6732,-39.5964,5,2.95266547781259,0.233153042197634,0.375654211415093,3.40698020096626,0.0473159248907853,0.0772873881642347,7.0930562454466
AMT18,19.7224,-38.2301,2.5,6.09512654220581,0.590023882448813,0.359473529433302,2.72008903141661,0,0.154574776328469,9.91928776183301
AMT18,18.7886,-37.5779,4.6,4.41004332056511,0.359186930074335,0.277695488065872,1.83170978546573,0.0473159248907853,0.154574776328469,7.08052622539031
AMT18,16.8105,-36.2068,3.4,7.97617097649947,0.852707069891677,0.459181515699474,2.54607660179737,0,0.128812313607058,11.962948477495
AMT18,14.9192,-34.9221,3.2,7.72313368249128,1.15071062713766,0.453496411219385,2.41785691681477,0,0.257624627214116,12.0028222648772
AMT18,14.0932,-34.3602,5.1,5.13790428644023,0.912539390323189,0.300435905986227,1.74928284511978,0.496817211353246,0.0515249254428231,8.64850456466549
AMT18,11.8206,-32.8242,3,10.521094794112,3.34674979445941,0.620988335517384,1.85002688332039,0.070973887336178,0.128812313607058,16.5386460083524
AMT18,10.8916,-32.2064,5.1,7.47636771100238,2.21418187093647,0.470114408930414,2.54607660179737,0.212921662008534,0.0772873881642347,12.9969496428394
AMT18,8.6438,-30.7085,2.8,7.76890024402242,4.16355747209218,0.536586399774528,2.92157710781784,0.189263699563141,0.206099701771293,15.7859846250414
AMT18,7.6627,-30.0594,5.6,5.57066077241942,2.14971737085865,0.522592296438925,2.38122272110545,0.189263699563141,0.154574776328469,10.9680316367141
AMT18,5.3398,-28.5213,3.6,5.41842265665649,2.57877301059817,0.533087873940627,1.5020020240819,0.0236579624453927,0.0515249254428231,10.1074684531654
AMT18,5.139,-28.391,4.9,4.67262852694815,3.40330098764145,0.489793616746105,2.18889319363155,0.0473159248907853,0.257624627214116,11.0595568770722
AMT18,2.791,-26.854,6.2,6.65679746132006,2.09123610282397,0.491980195392293,2.19805174255888,0.0236579624453927,0.128812313607058,11.5905357781477
AMT18,1.8314,-26.2158,4.2,7.17668305173843,0.554124490189906,0.468365146013463,1.72180719833779,0.0473159248907853,0.0772873881642347,10.0455831993346
AMT18,-0.5837,-24.996,6.3,12.3588389173035,1.61373558428346,1.20174362394491,3.37034600525695,0,0.103049850885646,18.6477139816744
AMT18,-1.6265,-24.9955,4.8,6.86153147907021,0.550843362940436,0.625798808538997,1.65769735584649,0.0236579624453927,0.180337239049881,9.8998662078914
AMT18,-6.0521,-24.978,6.8,8.52737794736525,0.248979655989195,0.438190360696069,1.88666107902971,0,0.128812313607058,11.2300213566873
AMT18,-8.8254,-24.9954,3.8,7.61521761015112,0.314023178522806,0.541834188525379,1.31883104553533,0,3.09149552656939,12.881401549304
AMT18,-9.9753,-24.9994,5.8,4.36501663416265,0.31228611115544,0.399706576523161,2.38122272110545,0,0.0772873881642347,7.53551943111094
AMT18,-12.8396,-24.9983,4.5,4.15742881234474,0.36806527439643,0.452184464031672,1.40125798588129,0.0236579624453927,0.206099701771293,6.60869420087082
AMT18,-13.9944,-24.9952,5.8,1.34417694806465,0.275228673984955,0.300435905986227,1.57527041550053,0,0.128812313607058,3.62392425714342
AMT18,-16.6377,-24.9939,4,2.4618464103066,0.269245441941804,0.341106268805323,1.40125798588129,0,0.257624627214116,4.73108073414913
AMT18,-16.8754,-24.9962,5.3,1.02863782175759,0.231415974830267,0.317053903697256,1.46536782837259,0.0473159248907853,0.103049850885646,3.19284130443413
AMT18,-19.1237,-24.9959,3.7,2.21152199177023,0.29395040005546,0.450435201114722,1.98740511723032,0,0.180337239049881,5.12364994922062
AMT18,-20.2833,-25.0011,5.5,1.82851330015745,0.35165963814908,0.365158633913391,1.48368492622724,0,0.0772873881642347,4.1063038866114
AMT18,-22.7853,-25.0091,4.4,2.56800087519753,0.257471985340764,0.606556916452543,1.80423413868375,0,0.0515249254428231,5.28778884111741
AMT18,-23.9345,-24.9994,6.4,2.73084386780486,0.307846938994392,0.527840085189776,1.60274606228252,0.0236579624453927,0,5.19293491671693
AMT18,-26.5572,-24.9979,2.9,2.7169271689559,0.353010690545921,0.494604089767719,2.10646625328559,0,0.0772873881642347,5.74829559071936
AMT18,-28.8682,-26.0361,6.9,4.81253539056644,0.697529051740272,0.991394758181626,2.56439369965203,0,0.33491201537835,9.40076491551871
AMT18,-32.1794,-29.8255,6.6,2.84161374421279,0.818544745000136,1.16194789258429,2.98568695030914,0.118289812226963,0.154574776328469,8.08065792066179
AMT18,-33.7682,-32.003,3.1,1.28710086670942,2.29543802223217,1.74926291695038,9.89123284151496,0.851686648034136,0.798636344363759,16.8733576398048
AMT18,-34.5532,-32.9804,5.9,1.27797574012238,1.37054615285215,1.15495084091649,5.58671484567049,0.212921662008534,0.154574776328469,9.75768401789851
AMT18,-36.1732,-35.0541,3,0.683151368813523,11.2899728504558,4.96047231674203,17.1631206898139,2.76798160611094,1.08202343429929,37.9467222662355
AMT18,-37.966,-37.4111,5,0.394776229373673,40.8475251585932,8.75331163641968,22.7132013397751,8.87173591702225,4.25080634903291,85.8313566302168
AMT18,-38.7606,-38.4562,6.9,0.14138661387564,15.5587194020163,6.24486861351284,12.0984431330012,4.02185361571675,2.24133425676281,40.3066056348855
AMT18,-43.2266,-44.6134,4.7,0,4.37567269839615,8.601125762645,46.5437456486843,4.02185361571675,1.54574776328469,65.0881454887269
AMT18,-43.9481,-45.6467,7.4,0,2.17944052358914,7.91410275201274,27.4390125862767,2.9099293807833,0.386436940821174,40.828922183483
AMT19,49.567,-8.6335,1.4,0,24.0871372931802,10.9732705922204,6.95408620052066,1.61583883502032,2.19805331939083,45.8283862403323
AMT19,49.4332,-10.534,2.3,0.102403297988529,23.0930676809322,15.7198955173652,18.2456611730242,1.2775299720512,1.20903237551584,59.6475900168772
AMT19,48.9485,-14.4599,1.2,3.79061563497725,14.8179682540262,5.72970631131366,12.4308984590632,0,0.0726501448743806,36.8418388042547
AMT19,49.0061,-16.6636,2.9,4.0156916385867,15.6078069957432,5.59432210785629,13.7185904382456,0,0.25041113765212,39.1868223180839
AMT19,47.2871,-18.0419,2.8,7.28095682451656,7.76076922002761,2.69646692069254,9.3517943096953,0.165605737117749,0.290342954870308,27.5459359669201
AMT19,46.3388,-18.8019,0.5,6.22220784662919,1.26214928897878,2.01042787045107,6.82861408021625,0.0331211474235497,0.293176825769664,16.6496970594685
AMT19,44.2446,-20.4044,2.3,6.14707141338291,0.539795614483985,0.520913004038653,2.93073565674517,0,0.290600579497522,10.4291162681482
AMT19,43.2143,-21.1751,0.9,5.224510193467,0.535217476933548,0.403174490256015,3.72478184874457,0,0.298329318313946,10.1860133277151
AMT19,41.2512,-22.6023,2.6,7.24386723663738,0.938292379081823,0.573998760410804,1.38752016249029,0.0662422948470995,0.177503368150526,10.3874242016179
AMT19,40.3233,-23.272,3,3.41141906188462,0.461073651469789,0.332792896792517,1.90223061220616,0.0662422948470995,0.215374188351001,6.38913270555119
AMT19,38.3175,-24.6698,1.8,4.73443276269713,1.08013164992671,0.471666879769207,2.40686665810197,0.101729238515188,0.186004980848592,8.9808321698588
AMT19,37.1015,-26.4877,1.7,6.95746086968279,1.3309487371756,0.511878061072604,1.7666840880817,0.0686080910916387,0.110520965074856,10.7461008121792
AMT19,35.4482,-28.6458,2.1,6.34485729903178,0.27608369714467,0.38810896338378,1.80331828379101,0.0946318497815706,0.205584452516864,9.11258454564968
AMT19,34.7236,-29.5889,1.1,6.00208548316699,0.256850501238218,0.379708128225126,1.91413672581169,0,0.0347793246739056,8.58756016311593
AMT19,33.419,-31.2502,3.2,4.6192454794495,0.397834748923386,0.376104646616208,2.18889319363155,0,0.334654390751136,7.91673245937178
AMT19,32.8708,-31.9458,1.1,4.85777241289833,0.333418500716879,0.358686361120675,2.20354687191528,0.0331211474235497,0.140920671086121,7.92746596516084
AMT19,31.4297,-33.7377,2.3,3.82142297837097,0.293448580593777,0.374381622643012,1.48643249090544,0.0662422948470995,0.108202343429929,6.15013031079023
AMT19,30.745,-34.484,1,2.38642424433205,0.337622203745906,0.226586398789875,0.893874375307278,0,0.0680129015845265,3.91252012375964
AMT19,29.1803,-35.9831,2.6,4.09678477126183,0.351254322430028,0.339540678494653,1.36370793527924,0,0.355264360928266,6.50655206839402
AMT19,28.4788,-36.6794,1.8,3.48486998912347,0.529898190639701,0.271634292058639,1.49833860451097,0.0331211474235497,0.285705711580454,6.10356793533679
AMT19,27.215,-37.8867,2.1,3.40309018186463,0.338786038882042,0.363855433040263,1.02942089943174,0,0.0705891478566677,5.20574170107535
AMT19,27.0229,-38.0533,3.4,3.22853884150671,0.793361128323028,0.354934192163816,2.2264432442336,0,0.106141346412216,6.70941875263936
AMT19,25.3914,-39.6027,2.6,1.6539038267537,1.67081561797512,0.413543246196238,1.73737673151425,0,0.291888702633593,5.7675281250729
AMT19,24.652,-40.2833,1.9,2.43851215803402,1.41679074632115,0.345667471861272,1.3737823390993,0.0331211474235497,0.25041113765212,5.85828500039142
AMT19,23.2253,-40.7194,1.9,2.84220423502977,0.393721759412433,0.282051152729079,1.23823581497484,0.0969976460261099,0.278749846645673,5.1319604548179
AMT19,21.1319,-39.2488,1.4,7.75572870512449,0.271793140747275,0.406135117742954,1.12466980827596,0.0331211474235497,0.218208059250356,9.80965597856458
AMT19,21.1199,-39.2687,1.2,6.40541819224309,0.2491668732499,0.287010313098633,1.77126336254536,0.0331211474235497,0.108975217311571,8.85495510587211
AMT19,21.1327,-39.3056,1.1,7.90788226372986,0.308837067393791,0.37780143164565,1.54687891382581,0,0.176988118896097,10.3183877954912
AMT19,20.9363,-39.1673,1.1,6.87420518770298,0.322876431871817,0.37021837690067,1.12375395338323,0.0662422948470995,0.142208794222192,8.89950503892799
AMT19,19.144,-37.8639,2.9,9.80611082636931,0.292392829649388,0.367900603535711,1.25655291282949,0.0638764986025602,0.0705891478566677,11.8574228188431
AMT19,18.4184,-37.3594,1.5,10.0407467212843,0.414195993449126,0.37191078877282,1.70165839069767,0.13011879344966,0.531737230569935,13.1903679182235
AMT19,16.573,-36.0996,3.2,10.1254025288647,0.407116478889681,0.387557945564941,1.29776638300247,0.0662422948470995,0.177245743523312,12.4613313746922
AMT19,15.9258,-35.6611,3.2,7.34339946680514,0.363170604570162,0.387903424991038,1.53588865511302,0.0662422948470995,0.107171844921072,9.80377629124753
AMT19,14.1561,-34.4574,4.3,9.91021900804721,0.659070380226778,0.663093093928379,2.23285422848273,0.0331211474235497,0.248350140634407,13.7467079987431
AMT19,13.3481,-33.9151,2.7,7.08532221388469,1.23169849802884,0.488967090017846,3.41339118521539,0,0,12.2193789871468
AMT19,11.4682,-32.6472,1.4,11.1682456007715,6.41027075466972,0.856605304116015,5.89902136409239,0.0331211474235497,0.536374473859789,24.9036386449329
AMT19,10.5626,-32.0405,1.2,1.8608500711386,6.85895718573533,0.130573730435761,5.95122509297817,0.416380139038911,1.07893193877272,16.2969181580995
AMT19,8.8055,-30.8655,2.1,1.23624431661446,18.9308516108626,0.369662985924538,3.61762682629482,0.163239940873209,0.711559220365387,25.029184900935
AMT19,6.8391,-29.544,2.2,1.67270299680896,21.9889645013358,0.559772879738705,3.79438682059227,0.156142552139592,0.513188257410518,28.6851580080259
AMT19,5.9487,-28.9579,2.5,3.55914253007665,10.5116991172558,0.465142129088982,3.54527428976893,0,0.319454537745503,18.4007126039358
AMT19,4.0541,-27.6941,1.7,4.72589354674771,15.6042170565173,0.699477762600947,2.55615100561743,0.461330267685157,1.47412811691917,25.5211977560877
AMT19,3.1559,-27.0975,1.8,9.36738390042318,1.33158566187697,0.559899701300184,2.46914479080781,0.0331211474235497,0.349081369875127,14.1102165717068
AMT19,1.2698,-25.8503,1.6,12.3349247438586,0.789396754575727,0.786748489527601,2.1513431430295,0.0331211474235497,0.253760257805904,16.3492945362209
AMT19,-2.0415,-24.988,2.2,13.2962282917626,2.58512681701302,1.76888964687856,4.60308669087539,0.0969976460261099,0.384891193057889,22.7352202856135
AMT19,-2.8472,-25.0013,2.3,11.2433468018688,0.474773322773753,0,0,0,0,11.7181201246425
AMT19,-3.8383,-24.9989,2.4,10.8706910772351,0.708762087382575,1.09137388019992,2.66055846338898,0,0.527099987280081,15.8584854954867
AMT19,-4.8593,-25.0005,2,8.23444729106168,0.555987012422693,1.02437711048073,3.37950455418428,0,0.391589433365456,13.5859054015148
AMT19,-7.3608,-24.9882,2.5,12.6306919404769,0.36702303397601,0.566507541968964,1.65861321073922,0.0331211474235497,0.282871840681099,15.5388287152658
AMT19,-8.38,-24.9959,1.4,7.91454889096074,0.799921452747115,1.16960966416053,2.13485775496031,0.0331211474235497,0.2810684682906,12.3331273785428
AMT19,-10.6482,-24.9966,1.7,5.35614208225324,0.326464441022856,0.418279375543882,1.81247683271834,0,0.285190462326026,8.19855319386435
AMT19,-11.7244,-24.9999,1.7,3.6094579143632,0.270866704818013,0.362364186403563,1.55786917253861,0.0969976460261099,0.141435920340549,6.03899154449004
AMT19,-13.8135,-24.9857,5,4.99760106114587,0.246675146615155,0.320889162642669,2.21911640509174,0,0.07136202173831,7.85564379723374
AMT19,-13.8558,-25.0573,3.8,3.60374819229874,0.290640321683201,0.308902338504267,1.72363890812325,0.0662422948470995,0.325637528798642,6.31880958425521
AMT19,-14.0095,-25.1751,4.4,5.96192541350379,0.22031225420309,0.320836684755161,1.91047330624076,0,0,8.4135476587028
AMT19,-14.0232,-25.18,4.3,3.80911110390827,0.244038664366464,0.353464811313578,1.65769735584649,0.0331211474235497,0.391589433365456,6.4890225162238
AMT19,-16.3649,-24.9965,1.8,3.13293076809286,0.279376404843256,0.29294906070168,1.77126336254536,0.0662422948470995,0.320227411627146,5.8629893026574
AMT19,-17.3469,-24.9993,1.6,3.1698135432575,0.2870793335801,0.325826457225762,1.43331290712694,0,0.07136202173831,5.28739426292861
AMT19,-19.4975,-24.9987,1.6,3.23439759556137,0.315515126383889,0.276877707652198,1.60549362696072,0,0.245001020480624,5.6772850770388
AMT19,-20.5905,-25.0005,1.3,3.28171261004039,0.247269609669765,0.261886524453933,0.769318109895608,0.0662422948470995,0.141951169594978,4.76838031850177
AMT19,-22.8539,-24.9962,2.7,3.51966948731865,0.383849426541233,0.473516725303882,2.30245920033043,0.0662422948470995,0.253245008551476,6.99898214289277
AMT19,-23.7629,-25.0023,2.7,2.58465616898707,0.389141691787143,0.440578104577707,1.7025742455904,0.0331211474235497,0.175957620387241,5.32602897875311
AMT19,-26.1106,-25.0048,2,5.38769916577735,0.592496308335031,0.536743833437053,3.65517687689687,0.0638764986025602,0.247319642125551,10.4833123251744
AMT19,-27.1685,-25.0012,3.4,3.44851252530019,0.496596679132433,0.619129743668124,2.64407307531979,0,0.24912301451605,7.45743503793658
AMT19,-28.7904,-26.1359,3.2,5.75231773258459,0.760874108403569,0.808727978079083,2.91974539803238,0.0638764986025602,0.136798677050695,10.4423403927529
AMT19,-29.3916,-27.0345,2.4,3.85692289168797,0.707351202665303,0.713541836453228,2.2795628280121,0.0331211474235497,0.0360674478099762,7.62656735405213
AMT19,-30.8338,-29.1838,2.1,5.87833009360777,0.636098629330783,0.868194170940811,3.04246995365858,0,0.245516269735052,10.670609117273
AMT19,-31.5468,-30.2546,2,3.94036072387803,0.874042117312642,0.825276005273433,2.64132551064159,0.269700771877476,0.29420732427852,8.84491245326169
AMT19,-33.4166,-34.247,5.3,4.1231035388749,0.869130076812701,0.774735426445445,6.95500205541339,0.0662422948470995,0.791165230174549,13.5793786225681
AMT19,-33.8837,-34.9746,4.8,3.34291613764918,1.61398456393945,0.810722137804406,4.32283509369913,0,0.318166414609433,10.4086243477016
AMT19,-35.2946,-37.1117,1.8,3.50883842007777,19.9198972382692,4.34617491188198,17.8216203576889,0.790175945676115,1.86597517491184,48.2526820485057
AMT19,-35.2581,-37.1841,2.7,3.35218994390493,13.707511268015,3.60218715435923,16.555908895932,1.04804773633089,1.84072796144486,40.1065729599869
AMT19,-37.2977,-40.1896,3.9,0.412527947639619,51.8763704619373,5.03172416850671,18.0661536140485,1.82876049702885,2.16945698577007,79.3849936749311
AMT19,-37.8661,-41.091,3.6,1.49334740061548,25.1566651118665,4.87896978428402,20.8943135228076,2.28535917222493,3.12112235869901,57.8297773504976
AMT19,-39.315,-43.3924,1.1,0.0768589330101445,54.6259280759453,1.0793433244886,48.3937725320047,2.82712651222442,1.04982035589752,108.052849733571
AMT19,-39.9682,-44.4411,1.9,0,50.1337965910163,37.9705591793896,30.0070697054996,7.88283308680484,0.0731653941288088,126.067423956839
AMT19,-42.2492,-48.2289,4.7,0,60.6365671820038,37.5881396936432,65.8838534185242,5.8080297803439,0.710528721856531,170.627118796372
AMT20,49.406,-11.1648,1.7,3.85319920586177,4.89582787117978,5.24341559355875,27.3840612927127,0.70973887336178,1.70032253961316,43.786565376288
AMT20,49.2708,-12.8839,1.3,5.75904707304066,1.82585081058743,4.10945590764567,17.1081693962499,0.378527399126283,0.747111418920935,29.9281620055709
AMT20,49.0528,-16.4282,1.5,5.09647127923421,3.03234060096608,4.96921863132678,18.7841838499511,0.638764986025602,1.67456007689175,34.1955394243955
AMT20,48.1178,-17.3252,1.5,2.66950469642248,2.88449686725466,4.33379887674456,13.7195062931383,0.449501286462461,2.08675948043434,26.1435675004568
AMT20,46.0566,-19.2,1.4,3.85732136729298,0.846916845333789,3.06820715633096,12.0984431330012,0.236579624453927,0.618299105313878,20.7257672317267
AMT20,45.1974,-19.9337,1.4,6.39579770164133,0.91524149511687,2.16383822826762,9.2959271612386,0.449501286462461,0.618299105313878,19.8386049780407
AMT20,43.5496,-21.3642,1.6,3.92789136170936,0.664138756789783,3.24094686937981,9.69890331404106,0.260237586899319,0.747111418920935,18.5392293077403
AMT20,42.7684,-22.0359,2.1,3.98299444272144,1.02274666440833,4.31018382736573,14.8368492622724,0.118289812226963,0.669824030756701,24.9408880397516
AMT20,40.9943,-23.4794,2.7,4.77628150926117,0.978740957768378,0.874631458475188,6.88722879335116,0.0946318497815706,0.33491201537835,13.9464265840158
AMT20,40.1274,-24.1928,2,5.26111111143976,1.12426860165664,0.605682284994068,2.54607660179737,0,0.283387089935527,9.82052568982336
AMT20,38.2815,-25.6456,1.3,6.3039122570892,1.13102386364084,0.633670491665274,3.929017489824,0.449501286462461,0.360674478099762,12.8077998667815
AMT20,34.9398,-28.9435,1.8,4.59927519276199,1.13372596843452,0.360785476621015,2.28047868290484,0.070973887336178,0.206099701771293,8.65133890982983
AMT20,34.2175,-29.759,1.8,7.45561597525038,0.239522289211311,0.358598897974827,2.26216158505018,0.070973887336178,0.309149552656939,10.6960221874798
AMT20,33.8424,-30.2035,2.6,6.04759837322544,0.314602200978595,0.316616587968018,2.51860095501538,0,0.180337239049881,9.37775535623732
AMT20,32.429,-31.8056,1.6,5.24885032359308,0.384084895673254,0.378715421519756,1.84086833439306,0.070973887336178,0.257624627214116,8.18111748972945
AMT20,31.7304,-32.5631,1.8,5.11003565659333,0.324059567756479,0.299123958798514,1.79507558975642,0.141947774672356,0.541011717149643,8.21125426472674
AMT20,30.2962,-34.1839,3,4.40563930194202,0.297038519819667,0.395333419230785,2.19805174255888,0.070973887336178,0.412199403542585,7.77923627443012
AMT20,29.6102,-34.9013,2.4,3.94814984737557,0.285265063218628,0.36166010807949,1.66685590477382,0,0.154574776328469,6.41650569977597
AMT20,28.1128,-36.5083,2.4,1.07775143744227,0.183164103514532,0.302622484632415,1.08986732235211,0.070973887336178,0.412199403542585,3.13657863882009
AMT20,27.4516,-37.2334,3.6,1.41104756683763,1.33580480550482,0.318365850884968,2.28963723183217,0,0.386436940821174,5.74129239588076
AMT20,25.984,-38.7833,3.7,1.16562041701014,1.35028036689954,0.311806114946405,2.94905275459983,0.0236579624453927,0.48948679170682,6.28990440760813
AMT20,25.2703,-39.5304,5.5,2.16402905493885,1.12716371393558,0.356412319328639,1.4378921815906,0.0236579624453927,0.33491201537835,5.44406724761741
AMT20,23.7651,-41.1073,2.8,2.11794540406685,1.16885333075238,0.351164530577788,2.73840612927127,0.0946318497815706,0.231862164492704,6.70286340894256
AMT20,22.9636,-40.532,1.7,1.68529461453461,0.829160156689598,0.222593706181935,3.09558953743709,0,0.386436940821174,6.21907495566441
AMT20,21.213,-39.2911,2.1,2.29614961363151,0.785154450049647,0.380464684436707,2.83915016747189,0,0.180337239049881,6.48125615463963
AMT20,20.431,-38.739,2.4,3.78805496238904,0.241645371549203,0.353788424953214,1.92329527473902,0,0.309149552656939,6.61593358628742
AMT20,18.691,-37.5228,2.5,4.95814986232024,0.298968594672297,0.388336367562984,2.27132013397751,0.0946318497815706,0.180337239049881,8.19174404736448
