Cruise,Date,Lat,Lon,Depth,PIC,Bsi,POC
AMT18,20081004,50.2037,-2.4631,6,49.75564715,0.81153,126.13
AMT18,20081005,49.7727,-4.7685,6,9.014565774,0.17649,103.02
AMT18,20081005,49.7329,-5.7966,6,6.682191511,0.12627,197.5
AMT18,20081005,49.6909,-6.9044,6,6.493857277,0.24217,219.67
AMT18,20081006,49.4827,-9.1803,1,4.348764044,0.02694,62.57
AMT18,20081006,49.4333,-10.5,6,1.214821064,0.12823,78.125
AMT18,20081006,49.3718,-11.3907,1,1.48674479,0.05715,71.86
AMT18,20081006,49.326,-11.993,6,3.304397954,0.0703,87.35333333
AMT18,20081007,49.1492,-14.6525,1,1.99527631,0.03217,63.25833333
AMT18,20081007,49.017,-15.445,6,1.925939074,0.07112,52.55416667
AMT18,20081007,48.8687,-16.1947,1,2.034861446,0.05895,86.73333333
AMT18,20081007,48.3806,-16.7191,6,1.766591282,0.05335,64.47916667
AMT18,20081007,47.877,-17.271,6,1.408299928,0.0793,70.70833333
AMT18,20081008,46.5907,-18.6967,1,1.376871436,0.06125,61.5
AMT18,20081008,46.1366,-19.1544,6,1.673370169,0.07022,60.8875
AMT18,20081008,45.6642,-19.587,1,0.708865806,0.06368,48.56666667
AMT18,20081008,45.1789,-20.021,6,0.79759433,0.03111,49.05416667
AMT18,20081008,44.265,-20.818,6,0.927360416,0.02802,48.02083333
AMT18,20081009,42.6729,-22.195,1,NaN,0.0257,28.83333333
AMT18,20081009,41.964,-22.788,6,0.399624442,0.02879,30.8375
AMT18,20081009,41.147,-23.471,6,0.360463812,0.03657,33.7625
AMT18,20081009,40.257,-24.21,6,0.318545134,0.03892,31.01666667
AMT18,20081010,38.9821,-25.3243,1,0.635876568,0.0397,44.85416667
AMT18,20081010,38.472,-25.65,6,0.644277063,0.04133,33.57083333
AMT18,20081010,37.964,-25.98,6,0.441830644,0.01959,50.69
AMT18,20081010,37.185,-26.285,6,1.475705943,0.02805,33.22083333
AMT18,20081011,36.0115,-27.7373,1,1.406157324,0.01806,40.20416667
AMT18,20081011,35.61,-28.168,6,0.752981046,0.00671,29.575
AMT18,20081011,35.3137,-28.4663,1,0.645004372,0.09287,40.79583333
AMT18,20081011,34.868,-28.995,6,0.695826852,0.01928,33.25416667
AMT18,20081011,34.242,-29.723,6,0.458844043,0.02096,37.02916667
AMT18,20081012,33.2978,-30.7968,1,1.420847781,0.12797,45.9625
AMT18,20081012,32.955,-31.188,6,0.63126312,0.04229,26.31666667
AMT18,20081012,32.49,-31.71,1,1.437145677,0.01178,30.925
AMT18,20081012,32.048,-32.209,6,0.561189068,0.0093,24.65416667
AMT18,20081012,31.504,-32.814,6,0.629373437,0.01178,29.0625
AMT18,20081013,30.4723,-33.9512,1,0.159034821,0.02687,41.67083333
AMT18,20081013,30.093,-34.375,6,0.573559925,0.02012,24.84166667
AMT18,20081013,29.6697,-34.8333,1,1.52794106,0.006,52.7125
AMT18,20081013,29.307,-35.233,6,0.732693123,0.01344,24.40416667
AMT18,20081013,28.811,-35.765,6,0.470523111,0.00765,30.4
AMT18,20081014,27.6316,-37.0305,1,4.348841043,0.01594,38.28333333
AMT18,20081014,27.25,-37.44,6,1.016566932,0.01124,33.29583333
AMT18,20081014,26.8131,-37.8954,1,1.248442422,0.01039,34.8125
AMT18,20081014,26.323,-38.426,6,1.075547563,0.01124,28.30833333
AMT18,20081014,25.867,-38.906,6,1.006742612,0.0138,32.71666667
AMT18,20081015,24.7443,-40.0884,1,1.059245089,0.01465,60.66666667
AMT18,20081015,24.7381,-40.07,1,0.907289799,0.01465,54.61666667
AMT18,20081015,24.393,-40.458,6,0.936621537,0.01465,39.50833333
AMT18,20081015,23.928,-40.933,6,1.174294347,0.01551,37.6625
AMT18,20081016,22.5998,-40.2658,1,0.996137268,0.01039,56.15
AMT18,20081016,22.15,-39.944,6,0.920770434,0.01551,32.65
AMT18,20081016,21.6733,-39.5963,1,1.05665557,0.02238,49.17916667
AMT18,20081016,21.252,-39.31,6,1.014647439,0.0302,39.04583333
AMT18,20081016,20.755,-38.959,6,1.162638743,0.02325,37.67916667
AMT18,20081017,19.7224,-38.2301,1,1.247205363,0.01209,45.92916667
AMT18,20081017,19.152,-37.837,6,0.661027544,0.03634,23.3875
AMT18,20081017,18.7886,-37.5778,1,0.820781211,0.02152,37.95
AMT18,20081017,18.401,-37.326,6,0.783630169,0.02933,36.7125
AMT18,20081017,17.97,-37.018,6,3.519744895,0.02503,32.97083333
AMT18,20081018,16.8105,-36.2067,1,1.687983024,0.0223,57.99166667
AMT18,20081018,16.8106,-36.2067,1,0.91051506,0.03422,77.64166667
AMT18,20081018,16.531,-36.024,6,0.477876096,0.01777,58.24166667
AMT18,20081018,15.925,-35.612,6,0.639638051,0.01327,71.475
AMT18,20081019,14.9192,-34.922,1,0.693125407,0.04072,61.6375
AMT18,20081019,14.67,-34.758,6,0.692460984,0.02049,56.31666667
AMT18,20081019,14.0933,-34.3601,1,1.793855222,0.01958,60.60833333
AMT18,20081019,13.655,-34.054,6,0.552212776,0.02869,47.475
AMT18,20081019,13.085,-33.685,6,0.828012294,0.01777,63.55
AMT18,20081020,11.8207,-32.8241,1,0.896557781,0.12159,70.94166667
AMT18,20081020,11.287,-32.474,6,1.271239507,0.01594,48.00833333
AMT18,20081020,10.8916,-32.2064,1,1.071714279,0.02483,71.475
AMT18,20081020,10.415,-31.895,6,0.400447675,0.02037,NaN
AMT18,20081020,9.939,-31.575,6,0.598774019,0.03382,45.2625
AMT18,20081021,8.6438,-30.7084,1,0.880890776,0.05966,73.60416667
AMT18,20081021,8.183,-30.408,6,0.446626012,0.02393,50.5
AMT18,20081021,7.6627,-30.0593,1,0.919720081,0.02126,52.4875
AMT18,20081021,7.13,-29.706,6,0.408155645,0.02662,45.27083333
AMT18,20081021,6.556,-29.326,6,0.906976964,0.02931,49.1
AMT18,20081022,5.3397,-28.5213,1,0.664453812,0.02215,64.77083333
AMT18,20081022,5.139,-28.3909,1,0.417522127,0.01506,62.45833333
AMT18,20081022,4.721,-28.118,6,0.80758464,0.02381,41.57916667
AMT18,20081022,4.04,-27.666,6,0.59014326,0.0365,41.05416667
AMT18,20081023,2.7925,-26.8546,1,1.073144523,0.02974,61.85
AMT18,20081023,2.19,-26.451,6,0.812756152,0.02381,59.89166667
AMT18,20081023,1.8306,-26.2153,1,0.769610229,0.01648,59.75416667
AMT18,20081023,1.364,-25.914,6,0.833578923,0.0216,42.37916667
AMT18,20081023,0.631,-25.43,6,0.818342698,0.02307,34.0375
AMT18,20081024,-0.5793,-24.9939,1,0.606535964,0.02087,50.55416667
AMT18,20081024,-1.146,-25.001,6,0.570421225,0.03424,42.2875
AMT18,20081024,-1.6242,-24.997,1,0.620142406,0.03049,62.26666667
AMT18,20081024,-2.249,-25,6,0.366332223,0.04486,23.73333333
AMT18,20081025,-4.848,-25,6,1.001632701,0.02825,46.04583333
AMT18,20081025,-5.593,-25.001,6,0.993871451,0.02381,35.725
AMT18,20081025,-6.0524,-24.9771,1,1.589337619,0.02751,55.17083333
AMT18,20081025,-6.62,-25.003,6,0.882332248,0.0193,39.7875
AMT18,20081025,-7.336,-25,6,0.952000715,0.01465,39.425
AMT18,20081026,-8.8254,-24.9953,1,1.579237173,0.02399,38.53333333
AMT18,20081026,-9.336,-25.001,6,0.557923649,0.02211,29.325
AMT18,20081026,-9.9753,-24.9994,1,0.80085438,0.00726,38.89583333
AMT18,20081026,-10.642,-25,6,0.427818004,0.0036,45.74583333
AMT18,20081026,-11.307,-25,6,0.504580784,0.00268,28.4375
AMT18,20081027,-12.8396,-24.9982,1,2.286575825,0.01002,41.12083333
AMT18,20081027,-13.455,-25,6,0.982708739,NaN,27.05416667
AMT18,20081027,-13.9944,-24.9952,1,1.16762096,0.00689,57.59583333
AMT18,20081027,-14.469,-24.984,6,0.994445984,0.00238,28.99166667
AMT18,20081027,-15.075,-24.988,6,0.997496524,0.0078,27.9125
AMT18,20081028,-16.6377,-24.9938,1,0.69347934,0.00961,47.4625
AMT18,20081028,-16.8754,-24.9961,1,0.79318204,0.00238,59.85416667
AMT18,20081028,-17.588,-25.002,6,0.656346558,0.00961,27.45
AMT18,20081028,-18,-24.983,6,0.436993724,0.01508,28.5
AMT18,20081029,-19.1236,-24.9959,1,2.588193214,0.01234,38.24166667
AMT18,20081029,-19.725,-25,6,0.367988274,0.00737,25.92916667
AMT18,20081029,-20.2832,-25.0012,1,0.459128035,0.00893,43.52916667
AMT18,20081029,-20.662,-24.992,6,1.064849903,0.01155,38.68333333
AMT18,20081029,-21.262,-25.003,6,0.497474627,0.00737,45.59583333
AMT18,20081030,-22.7854,-25.0091,1,0.469891244,0.00633,44.075
AMT18,20081030,-23.43,-24.998,6,0.358335859,0.00841,30.02916667
AMT18,20081030,-23.9345,-24.9993,1,0.56980755,0.0105,65.51666667
AMT18,20081030,-24.346,-24.998,6,0.526373891,0.01472,36.5125
AMT18,20081030,-25.087,-25,6,0.833857926,0.00272,56.75416667
AMT18,20081031,-26.5572,-24.9979,1,0.727393046,0.00478,77.1875
AMT18,20081031,-27.061,-25.004,6,2.152710139,0.00633,39.50416667
AMT18,20081031,-27.826,-25,6,0.924875811,0.00272,44.57083333
AMT18,20081101,-28.8683,-26.0362,1,1.553601432,0.00478,71.34166667
AMT18,20081101,-29.274,-26.507,6,0.982821912,0.00633,34.875
AMT18,20081101,-29.634,-26.954,6,1.045457505,0.0053,37.52083333
AMT18,20081101,-29.965,-27.386,6,1.281562269,0.00118,37.65833333
AMT18,20081101,-30.308,-27.921,6,0.954824488,0.00067,34.5125
AMT18,20081102,-31.196,-28.941,6,1.156556254,0.0053,30.4875
AMT18,20081102,-31.724,-29.392,6,1.707438491,0.00221,32.76666667
AMT18,20081102,-32.1788,-29.8255,1,0.837085494,0.0105,53.6875
AMT18,20081102,-32.358,-30.118,6,0.803277528,0.02328,36.14166667
AMT18,20081102,-32.77,-30.753,6,2.108146088,0.0222,47.19166667
AMT18,20081103,-33.7682,-32.0031,1,2.423711297,0.27742,136.45
AMT18,20081103,-34.107,-32.424,6,2.111366008,0.1805,82.3
AMT18,20081103,-34.5532,-32.9805,1,1.606621248,0.14076,141.88
AMT18,20081103,-35.105,-33.685,6,2.226237616,0.20845,208.21
AMT18,20081104,-36.1734,-35.0541,1,3.976564337,0.12888,100.21
AMT18,20081104,-36.173,-35.054,6,1.229081236,0.00099,76.53
AMT18,20081104,-36.1731,-35.0542,1,1.17795012,0.01352,74.74
AMT18,20081104,-36.597,-35.597,6,1.068368719,0.05256,90.41
AMT18,20081104,-37.119,-36.283,6,2.290540828,0.01479,100.22
AMT18,20081105,-37.9633,-37.404,1,4.432087806,0.07883,126.81
AMT18,20081105,-38.445,-38.027,6,3.16679457,0.04097,113.06
AMT18,20081105,-38.7624,-38.4591,1,2.596103392,0.01671,87.82
AMT18,20081105,-39.129,-38.891,6,2.597503538,0.00161,91.14
AMT18,20081105,-39.596,-39.494,6,3.237600816,0.11843,149.86
AMT18,20081106,-40.482,-40.76,6,2.50768404,0.06657,98.98
AMT18,20081106,-40.938,-41.344,6,1.53438155,0.11605,117.91
AMT18,20081106,-41.4768,-42.1396,1,1.809184732,0.6776,271.83
AMT18,20081106,-41.83,-42.644,6,2.083136388,0.46214,250.11
AMT18,20081107,-43.2267,-44.6134,1,1.784926453,0.71626,358.99
AMT18,20081107,-43.518,-45.039,6,2.779707646,0.6232,271.5
AMT18,20081107,-43.9473,-45.6474,1,3.001177034,0.59245,264.92
AMT18,20081107,-44.295,-46.14,6,2.91081134,0.77712,314.28
AMT18,20081107,-44.888,-47.024,6,5.483088771,0.54703,219.62
AMT18,20081108,-45.867,-48.484,6,4.33529252,0.91109,199.56
AMT18,20081108,-46.446,-49.131,6,1.339434956,0.28414,145.01
AMT19,20091014,49.57,-8.63,10,6,4.568,0.01
AMT19,20091014,49.48,-9.91,6,9,14.511,0.091
AMT19,20091014,49.43,-10.53,10,13,6.938,0.105
AMT19,20091014,49.18,-10.33,6,16,2.748,0.057
AMT19,20091015,48.95,-14.46,10,22,22.174,0.031
AMT19,20091015,48.97,-15.5,6,25,2.549,0.08
AMT19,20091015,48.99,-16.11,6,26,1.728,0.022
AMT19,20091016,49,-16.66,10,32,4.118,0.04
AMT19,20091016,48.49,-17.15,6,35,2.673,0.121
AMT19,20091017,47.29,-18.04,10,41,1.772,0.017
AMT19,20091017,46.34,-18.8,0,49,1.594,0.011
AMT19,20091017,45.52,-19.42,6,50,4.383,0.018
AMT19,20091018,44.24,-20.4,8,57,1.699,0.016
AMT19,20091018,43.68,-20.83,6,59,10.356,0.021
AMT19,20091018,43.21,-21.18,0,65,1.198,0.03
AMT19,20091018,42.37,-21.81,6,66,1.405,0.021
AMT19,20091019,41.25,-22.6,9,73,1.114,0.018
AMT19,20091019,40.8,-22.92,6,75,0.961,0.01
AMT19,20091019,40.32,-23.27,10,80,0.742,0.011
AMT19,20091019,39.6,-23.78,6,82,0.516,0.006
AMT19,20091020,38.91,-24.27,6,83,4.294,0.011
AMT19,20091020,38.32,-24.67,7,90,1.263,0.016
AMT19,20091020,37.78,-25.04,6,92,2.569,0.013
AMT19,20091020,37.7,-25.65,6,93,0.776,0.031
AMT19,20091021,37.1,-26.49,10,98,0.27,0.002
AMT19,20091021,36.55,-27.23,6,100,0.888,0.002
AMT19,20091022,36.1,-27.81,6,101,2.772,0.006
AMT19,20091022,35.45,-28.65,0,109,0.805,0.018
AMT19,20091022,35.01,-29.22,6,110,0.609,0.006
AMT19,20091022,34.72,-29.59,0,116,0.753,0.005
AMT19,20091022,34.2,-30.34,6,117,0.506,0.012
AMT19,20091023,33.81,-30.76,6,118,0.92,0.003
AMT19,20091023,33.42,-31.25,0,126,1.223,0.009
AMT19,20091023,33.11,-31.65,6,127,0.553,0.004
AMT19,20091023,32.87,-31.95,0,133,0.459,0.004
AMT19,20091023,32.34,-32.61,6,134,1.184,0.008
AMT19,20091024,31.85,-33.24,6,135,1.48,0.002
AMT19,20091024,31.43,-33.74,0,143,0.645,0.006
AMT19,20091024,31.04,-34.19,6,144,0.778,0.005
AMT19,20091024,30.74,-34.48,0,150,0.673,0.005
AMT19,20091024,30.52,-35,6,151,0.594,0.003
AMT19,20091025,29.68,-35.52,6,152,1.062,NaN
AMT19,20091025,29.18,-35.98,0,160,1.448,NaN
AMT19,20091025,28.73,-36.45,6,161,1.032,NaN
AMT19,20091025,28.48,-36.68,0,167,NaN,0.045
AMT19,20091026,27.44,-37.67,6,168,1.23,0.017
AMT19,20091026,27.21,-37.89,0,176,3.916,0.02
AMT19,20091026,27.02,-38.05,0,182,1.074,NaN
AMT19,20091026,26.36,-38.69,6,183,1.049,NaN
AMT19,20091027,25.86,-39.15,6,184,9.578,NaN
AMT19,20091027,25.39,-39.61,0,192,1.158,NaN
AMT19,20091027,24.94,-40.01,6,193,1.92,NaN
AMT19,20091027,24.65,-40.28,0,199,0.665,0.01
AMT19,20091028,23.49,-40.9,6,200,1.868,0.012
AMT19,20091028,23.23,-40.72,0,208,4.936,0.013
AMT19,20091028,22.9,-40.49,6,209,1.674,0.043
AMT19,20091028,22.11,-39.93,6,210,1.361,0.013
AMT19,20091029,21.56,-39.25,6,211,1.028,0.011
AMT19,20091029,21.13,-39.25,0,217,0.422,0.006
AMT19,20091030,20.94,-39.17,0,223,0.822,0.009
AMT19,20091030,20.31,-38.67,6,224,0.687,0.013
AMT19,20091031,19.07,-38.21,6,225,NaN,0.047
AMT19,20091031,19.14,-37.86,10,232,0.588,0.015
AMT19,20091031,18.69,-37.55,6,234,0.681,0.013
AMT19,20091031,18.42,-37.36,0,240,0.846,0.006
AMT19,20091031,17.84,-36.96,6,241,0.344,0.007
AMT19,20091101,17.2,-36.53,6,242,0.536,0.006
AMT19,20091101,16.57,-36.1,0,250,0.568,0.022
AMT19,20091101,16.26,-35.88,6,251,1.675,0.009
AMT19,20091101,15.93,-35.66,0,257,0.763,0.006
AMT19,20091101,15.28,-35.22,6,258,0.752,0.008
AMT19,20091102,14.61,-34.77,6,259,0.657,0.01
AMT19,20091102,14.16,-34.46,10,266,0.344,0.008
AMT19,20091102,13.63,-34.11,6,268,NaN,0.008
AMT19,20091102,13.35,-33.92,0,274,0.509,0.009
AMT19,20091102,12.72,-33.49,6,275,0.353,0.011
AMT19,20091103,11.47,-32.65,10,281,3.449,0.015
AMT19,20091103,10.91,-32.27,6,284,0.749,0.015
AMT19,20091103,10.56,-32.04,0,290,0.663,0.019
AMT19,20091103,9.96,-31.64,6,291,1.656,0.024
AMT19,20091104,9.28,-31.18,6,292,1.883,0.01
AMT19,20091104,9.02,-31.01,6,293,0.412,0.034
AMT19,20091104,8.8,-30.87,0,299,1.653,0.025
AMT19,20091104,8.12,-30.4,6,300,0.632,0.011
AMT19,20091105,7.47,-29.97,6,301,1.557,0.013
AMT19,20091105,6.84,-29.54,7,308,0.504,0.034
AMT19,20091105,6.33,-29.21,6,310,1.78,0.014
AMT19,20091105,5.95,-28.96,10,315,0.646,0.016
AMT19,20091105,5.3,-28.53,6,317,1.22,0.021
AMT19,20091106,4.56,-28.02,6,318,20.374,0.015
AMT19,20091106,4.05,-27.69,0,326,2.088,0.011
AMT19,20091106,3.54,-27.35,6,327,5.118,0.019
AMT19,20091106,3.16,-27.1,0,333,0.618,0.009
AMT19,20091106,2.53,-26.69,6,334,2.644,0.008
AMT19,20091107,1.27,-25.85,10,341,0.515,0.017
AMT19,20091107,0,-25.57,6,343,1.629,0.068
AMT19,20091108,-2.05,-24.99,10,352,0.925,0.01
AMT19,20091108,-2.85,-25,0,359,0.491,0.031
AMT19,20091109,-3.84,-25,0,367,0.256,0.012
AMT19,20091109,-4.28,-25,6,368,2.041,0.007
AMT19,20091109,-4.86,-25,0,374,0.387,0.076
AMT19,20091109,-5.61,-25,6,375,1.499,0.085
AMT19,20091110,-6.48,-25,6,376,1.333,0.095
AMT19,20091110,-7.36,-24.99,0,384,0.427,0.096
AMT19,20091110,-7.87,-25,6,385,0.894,0.096
AMT19,20091110,-8.38,-25,0,391,1.547,0.09
AMT19,20091110,-9.1,-25,6,392,1.049,0.096
AMT19,20091110,-9.8,-25,6,393,1.456,0.022
AMT19,20091111,-10.65,-25,0,401,1.016,0.06
AMT19,20091111,-11.14,-25,6,402,1.582,0.033
AMT19,20091111,-11.72,-25,0,408,1.156,0.02
AMT19,20091111,-12.4,-25.01,6,409,1.93,0.016
AMT19,20091111,-13.07,-25,0,410,0.341,0.025
AMT19,20091112,-13.81,-24.99,0,416,1.482,0.007
AMT19,20091113,-14.68,-25.03,6,417,2.418,0.066
AMT19,20091113,-15.51,-25,6,418,2.868,0.02
AMT19,20091114,-16.36,-25,0,426,0.752,0.018
AMT19,20091114,-16.79,-25,6,427,1.088,0.011
AMT19,20091114,-17.35,-25,0,433,0.792,0.008
AMT19,20091114,-18,-25,6,434,1.534,0.014
AMT19,20091114,-18.53,-25,6,435,1.425,0.004
AMT19,20091115,-19.5,-25,0,441,0.847,NaN
AMT19,20091115,-20.05,-25,6,442,0.247,0.038
AMT19,20091115,-20.59,-25,0,448,0.603,0.036
AMT19,20091115,-21.27,-25,6,449,0.491,0.013
AMT19,20091115,-21.84,-25,6,450,2.234,NaN
AMT19,20091116,-22.85,-25,0,458,0.403,0.017
AMT19,20091116,-23.31,-25,6,459,0.421,0.015
AMT19,20091116,-23.76,-25,0,465,0.388,0.02
AMT19,20091116,-24.44,-25,6,466,0.701,0.018
AMT19,20091117,-26.11,-25,0,472,0.445,0.199
AMT19,20091117,-26.62,-25,6,473,0.684,0.057
AMT19,20091117,-27.17,-25,0,479,0.541,0.035
AMT19,20091117,-27.79,-25,6,480,0.478,0.025
AMT19,20091117,-28.28,-25.4,6,481,1.005,0.022
AMT19,20091118,-28.79,-26.14,0,489,0.281,0.066
AMT19,20091118,-29.05,-26.53,6,490,0.661,0.016
AMT19,20091118,-29.39,-27.04,0,496,NaN,0.016
AMT19,20091118,-29.77,-27.62,6,497,0.172,0.013
AMT19,20091118,-30.23,-28.28,6,498,1.009,0.013
AMT19,20091119,-30.83,-29.18,0,504,0.848,0.018
AMT19,20091119,-31.17,-29.68,6,505,1.014,0.104
AMT19,20091119,-31.55,-30.25,0,506,0.685,0.042
AMT19,20091119,-31.88,-30.74,6,507,1.13,0.02
AMT19,20091119,-32.22,-31.27,6,508,1.514,0.024
AMT19,20091120,-32.95,-32.4,6,509,1.495,0.019
AMT19,20091120,-32.82,-32.75,6,510,0.885,0.035
AMT19,20091121,-32.96,-33.6,6,511,1.673,0.035
AMT19,20091121,-33.41,-34.25,10,518,1.259,0.022
AMT19,20091121,-33.65,-34.61,6,520,0.92,0.035
AMT19,20091121,-33.88,-34.97,0,526,0.95,0.021
AMT19,20091121,-34.29,-35.58,6,527,1.605,0.071
AMT19,20091122,-34.81,-36.37,6,528,1.283,0.027
AMT19,20091122,-35.29,-37.11,10,534,2.56,0.057
AMT19,20091123,-35.59,-37.65,6,536,3.854,0.073
AMT19,20091123,-36.14,-38.41,6,537,3.289,0.167
AMT19,20091123,-36.66,-39.21,6,538,7.827,0.133
AMT19,20091124,-37.3,-40.19,10,545,3.749,0.164
AMT19,20091124,-37.58,-40.64,6,547,3.584,0.308
AMT19,20091124,-37.87,-41.09,0,553,3.421,0.083
AMT19,20091124,-38.25,-41.69,6,554,3.378,0.048
AMT19,20091124,-38.63,-42.3,6,555,1.527,0.069
AMT19,20091125,-39.31,-43.39,10,560,2.518,0.112
AMT19,20091125,-39.64,-43.91,6,562,1.302,0.328
AMT19,20091125,-39.97,-44.45,0,568,0.627,0.184
